1	560	1	560	1	559.9496	150.099175	150.006691	1	-0.000042	-0.000032	-0.000275	0	NaN	NaN	NaN	NaN	NaN
2	560	1	560	1	559.9496	150.099175	140.066481	1	-0.000037	-0.000029	-0.000263	0	NaN	NaN	NaN	NaN	NaN
3	560	1	560	1	559.9496	150.099175	130.059558	1	-0.00003	-0.000028	-0.000258	0	NaN	NaN	NaN	NaN	NaN
4	560	1	560	1	559.9496	150.099175	119.985922	1	-0.000039	-0.00003	-0.00028	0	NaN	NaN	NaN	NaN	NaN
5	560	1	560	1	559.9496	150.099175	110.112425	1	-0.000027	-0.000035	-0.000255	0	NaN	NaN	NaN	NaN	NaN
6	560	1	560	1	559.9496	150.099175	100.038789	1	-0.000031	-0.000034	-0.000273	0	NaN	NaN	NaN	NaN	NaN
7	560	1	560	1	559.9496	150.099175	90.031867	1	-0.000031	-0.000035	-0.000235	0	NaN	NaN	NaN	NaN	NaN
8	560	1	560	1	559.9496	150.099175	80.091657	1	-0.000031	-0.000032	-0.000263	0	NaN	NaN	NaN	NaN	NaN
9	560	1	560	1	559.9496	150.099175	70.084734	1	-0.000034	-0.000031	-0.000258	0	NaN	NaN	NaN	NaN	NaN
10	560	1	560	1	559.9496	150.099175	60.011098	1	-0.000034	-0.000043	-0.000289	0	NaN	NaN	NaN	NaN	NaN
11	560	1	560	1	559.9496	150.099175	50.004175	1	-0.000033	-0.000034	-0.000254	0	NaN	NaN	NaN	NaN	NaN
12	560	1	560	1	559.9496	150.099175	40.063965	1	-0.000031	-0.000032	-0.00029	0	NaN	NaN	NaN	NaN	NaN
13	560	1	560	1	559.9496	150.099175	30.057042	1	-0.000037	-0.000039	-0.00029	0	NaN	NaN	NaN	NaN	NaN
14	560	1	560	1	559.9496	150.099175	19.983407	1	-0.000048	-0.000035	-0.000267	0	NaN	NaN	NaN	NaN	NaN
15	560	1	560	1	559.9496	150.099175	10.109909	1	-0.000042	-0.000032	-0.000276	0	NaN	NaN	NaN	NaN	NaN
