1.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	4000.162495	261.262329	4000.162495	12.365070	4000.162495	12.237650	-0.020643	0.164199	-0.002433	-0.000046	-0.000033	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	3849.912067	261.262329	3849.912067	12.365070	3849.912067	12.237650	-0.020989	0.139511	-0.002636	-0.000047	-0.000044	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	3700.068821	261.262329	3700.068821	12.365070	3700.068821	12.237650	-0.020959	0.139071	-0.002370	-0.000044	-0.000035	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	3550.021984	261.262329	3550.021984	12.365070	3550.021984	12.237650	-0.020756	0.138799	-0.002974	-0.000040	-0.000030	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	3399.975146	261.262329	3399.975146	12.365070	3399.975146	12.237650	-0.020976	0.139738	-0.002821	-0.000045	-0.000031	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	3249.928309	261.262329	3249.928309	12.365070	3249.928309	12.237650	-0.020882	0.142208	-0.002370	-0.000044	-0.000036	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	3100.085063	261.262329	3100.085063	12.365070	3100.085063	12.237650	-0.020940	0.139085	-0.004182	-0.000044	-0.000036	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	2950.038226	261.262329	2950.038226	12.365070	2950.038226	12.237650	-0.020856	0.139262	-0.004313	-0.000043	-0.000037	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	2799.991389	261.262329	2799.991389	12.365070	2799.991389	12.237650	-0.020778	0.135570	-0.003999	-0.000043	-0.000036	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	2649.944551	261.262329	2649.944551	12.365070	2649.944551	12.237650	-0.020889	0.139508	-0.003327	-0.000045	-0.000037	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	2500.304897	261.262329	2500.304897	12.365070	2500.304897	12.237650	-0.020874	0.143073	-0.003985	-0.000045	-0.000033	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	2350.258060	261.262329	2350.258060	12.365070	2350.258060	12.237650	-0.021111	0.143740	-0.002448	-0.000041	-0.000035	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	2200.211222	261.262329	2200.211222	12.365070	2200.211222	12.237650	-0.021039	0.140055	-0.004637	-0.000043	-0.000034	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	2049.960794	261.262329	2049.960794	12.365070	2049.960794	12.237650	-0.021105	0.137237	-0.002788	-0.000043	-0.000029	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	1899.913956	261.262329	1899.913956	12.365070	1899.913956	12.237650	-0.020986	0.139349	-0.005481	-0.000046	-0.000036	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	1750.070711	261.262329	1750.070711	12.365070	1750.070711	12.237650	-0.021115	0.140949	-0.002662	-0.000046	-0.000037	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	1600.023873	261.262329	1600.023873	12.365070	1600.023873	12.237650	-0.021060	0.140571	-0.003303	-0.000043	-0.000033	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	1449.977036	261.262329	1449.977036	12.365070	1449.977036	12.237650	-0.021061	0.131852	-0.003472	-0.000043	-0.000034	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	1299.930199	261.262329	1299.930199	12.365070	1299.930199	12.237650	-0.020906	0.141346	-0.002194	-0.000045	-0.000034	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	1150.086953	261.262329	1150.086953	12.365070	1150.086953	12.237650	-0.020784	0.144163	-0.005062	-0.000046	-0.000034	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	1000.243707	261.262329	1000.243707	12.365070	1000.243707	12.237650	-0.021094	0.145246	-0.004266	-0.000043	-0.000033	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	849.993278	261.262329	849.993278	12.365070	849.993278	12.237650	-0.020837	0.142959	-0.003954	-0.000043	-0.000037	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	699.946441	261.262329	699.946441	12.365070	699.946441	12.237650	-0.021073	0.144512	-0.002913	-0.000047	-0.000031	NaN	NaN	NaN	NaN	NaN	NaN	NaN
24.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	549.899604	261.262329	549.899604	12.365070	549.899604	12.237650	-0.021283	0.143608	-0.004082	-0.000043	-0.000034	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	400.056358	261.262329	400.056358	12.365070	400.056358	12.237650	-0.021452	0.144822	-0.003474	-0.000043	-0.000029	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	250.009521	261.262329	250.009521	12.365070	250.009521	12.237650	-0.021971	0.143386	-0.005304	-0.000042	-0.000031	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	99.759092	261.262329	99.759092	12.365070	99.759092	12.237650	-0.022303	0.143366	-0.002775	-0.000041	-0.000034	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-50.084154	261.262329	-50.084154	12.365070	-50.084154	12.237650	-0.022621	0.144020	-0.003686	-0.000044	-0.000035	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-199.927400	261.262329	-199.927400	12.365070	-199.927400	12.237650	-0.022422	0.189787	-0.004596	-0.000043	-0.000033	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-349.974237	261.262329	-349.974237	12.365070	-349.974237	12.237650	-0.021608	0.152604	-0.005753	-0.000048	-0.000030	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-499.817483	261.262329	-499.817483	12.365070	-499.817483	12.237650	-0.021689	0.145689	-0.003358	-0.000042	-0.000035	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-650.067911	261.262329	-650.067911	12.365070	-650.067911	12.237650	-0.021508	0.146393	-0.004051	-0.000044	-0.000041	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-799.911157	261.262329	-799.911157	12.365070	-799.911157	12.237650	-0.021319	0.146522	-0.002449	-0.000043	-0.000034	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-949.957995	261.262329	-949.957995	12.365070	-949.957995	12.237650	-0.021421	0.144735	-0.005711	-0.000047	-0.000033	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.000000	1300.000000	1.000000	1190.476190	1.000000	0.000000	0.000000	1190.480700	0.000000	0.000000	-1100.004832	261.262329	-1100.004832	12.365070	-1100.004832	12.237650	-0.021549	0.140741	-0.006465	-0.000045	-0.000032	NaN	NaN	NaN	NaN	NaN	NaN	NaN
