1.000000	606.060606	1.000000	606.060606	1.000000	606.050500	-49.870052	-49.814834	0.003598	-0.000031	-0.010818	-0.000257	0.000000	NaN	NaN	NaN	NaN	NaN
2.000000	606.060606	1.000000	604.229607	1.000000	606.050500	-49.867109	-49.924284	-0.017286	-0.000027	-0.016746	-0.000276	0.000000	NaN	NaN	NaN	NaN	NaN
3.000000	606.060606	1.000000	602.409639	1.000000	606.050500	-49.941344	-49.889765	-0.015364	-0.000033	-0.013017	-0.000281	0.000000	NaN	NaN	NaN	NaN	NaN
4.000000	606.060606	1.000000	600.600601	1.000000	606.050500	-49.918059	-49.912506	0.034036	-0.000041	0.003482	-0.000309	0.000000	NaN	NaN	NaN	NaN	NaN
5.000000	606.060606	1.000000	598.802395	1.000000	606.050500	-49.847775	-49.926775	-0.021679	-0.000043	-0.020651	-0.000298	0.000000	NaN	NaN	NaN	NaN	NaN
6.000000	606.060606	1.000000	597.014925	1.000000	606.050500	-49.838938	-49.885581	-0.035519	-0.000037	-0.026273	-0.000289	0.000000	NaN	NaN	NaN	NaN	NaN
7.000000	606.060606	1.000000	595.238095	1.000000	606.050500	-49.860333	-49.985312	-0.051282	-0.000034	-0.032416	-0.000242	0.000000	NaN	NaN	NaN	NaN	NaN
8.000000	606.060606	1.000000	593.471810	1.000000	606.050500	-49.881619	-49.910748	-0.028271	-0.000038	-0.022285	-0.000253	0.000000	NaN	NaN	NaN	NaN	NaN
9.000000	606.060606	1.000000	591.715976	1.000000	606.050500	-49.924490	-49.892328	-0.037189	-0.000045	-0.028426	-0.000255	0.000000	NaN	NaN	NaN	NaN	NaN
10.000000	606.060606	1.000000	589.970501	1.000000	606.050500	-49.849694	-49.877099	-0.022330	-0.000036	-0.021719	-0.000268	0.000000	NaN	NaN	NaN	NaN	NaN
11.000000	606.060606	1.000000	588.235294	1.000000	606.050500	-49.941335	-49.879841	-0.003482	-0.000026	-0.013423	-0.000255	0.000000	NaN	NaN	NaN	NaN	NaN
12.000000	606.060606	1.000000	586.510264	1.000000	606.050500	-49.951628	-49.842865	-0.072537	-0.000043	-0.043684	-0.000321	0.000000	NaN	NaN	NaN	NaN	NaN
13.000000	606.060606	1.000000	584.795322	1.000000	606.050500	-49.906461	-49.935102	-0.041529	-0.000040	-0.026403	-0.000283	0.000000	NaN	NaN	NaN	NaN	NaN
14.000000	606.060606	1.000000	583.090379	1.000000	606.050500	-49.861047	-49.930624	-0.042176	-0.000035	-0.030452	-0.000274	0.000000	NaN	NaN	NaN	NaN	NaN
15.000000	606.060606	1.000000	581.395349	1.000000	606.050500	-49.914027	-49.915057	-0.053481	-0.000034	-0.032590	-0.000298	0.000000	NaN	NaN	NaN	NaN	NaN
16.000000	606.060606	1.000000	579.710145	1.000000	606.050500	-49.906763	-49.903411	-0.070671	-0.000033	-0.044538	-0.000259	0.000000	NaN	NaN	NaN	NaN	NaN
17.000000	606.060606	1.000000	578.034682	1.000000	606.050500	-49.854423	-49.833760	-0.070615	-0.000035	-0.040881	-0.000296	0.000000	NaN	NaN	NaN	NaN	NaN
18.000000	606.060606	1.000000	576.368876	1.000000	606.050500	-49.952742	-49.857483	-0.056601	-0.000025	-0.036927	-0.000283	0.000000	NaN	NaN	NaN	NaN	NaN
19.000000	606.060606	1.000000	574.712644	1.000000	606.050500	-49.933558	-49.851760	-0.053028	-0.000020	-0.032354	-0.000276	0.000000	NaN	NaN	NaN	NaN	NaN
20.000000	606.060606	1.000000	573.065903	1.000000	606.050500	-49.941735	-49.892641	-0.041437	-0.000037	-0.026228	-0.000261	0.000000	NaN	NaN	NaN	NaN	NaN
21.000000	606.060606	1.000000	571.428571	1.000000	606.050500	-49.943766	-49.959275	-0.047136	-0.000039	-0.034887	-0.000283	0.000000	NaN	NaN	NaN	NaN	NaN
22.000000	606.060606	1.000000	569.800570	1.000000	606.050500	-49.910226	-49.848376	-0.018765	-0.000036	-0.019114	-0.000251	0.000000	NaN	NaN	NaN	NaN	NaN
23.000000	606.060606	1.000000	568.181818	1.000000	606.050500	-49.860195	-49.847868	-0.033651	-0.000033	-0.028513	-0.000246	0.000000	NaN	NaN	NaN	NaN	NaN
24.000000	606.060606	1.000000	566.572238	1.000000	606.050500	-49.936876	-49.924665	-0.075865	-0.000026	-0.044225	-0.000244	0.000000	NaN	NaN	NaN	NaN	NaN
25.000000	606.060606	1.000000	564.971751	1.000000	606.050500	-49.972041	-49.935204	-0.031093	-0.000031	-0.026765	-0.000261	0.000000	NaN	NaN	NaN	NaN	NaN
26.000000	606.060606	1.000000	563.380282	1.000000	606.050500	-49.928031	-49.892011	-0.065994	-0.000036	-0.042640	-0.000242	0.000000	NaN	NaN	NaN	NaN	NaN
27.000000	606.060606	1.000000	561.797753	1.000000	606.050500	-49.926247	-49.912370	-0.031031	-0.000036	-0.022470	-0.000293	0.000000	NaN	NaN	NaN	NaN	NaN
28.000000	606.060606	1.000000	560.224090	1.000000	606.050500	-49.995882	-49.907227	-0.028362	-0.000050	-0.023850	-0.000293	0.000000	NaN	NaN	NaN	NaN	NaN
29.000000	606.060606	1.000000	558.659218	1.000000	606.050500	-49.894807	-49.855789	-0.052584	-0.000035	-0.037535	-0.000289	0.000000	NaN	NaN	NaN	NaN	NaN
30.000000	606.060606	1.000000	557.103064	1.000000	606.050500	-49.865028	-49.952855	-0.050056	-0.000029	-0.030379	-0.000259	0.000000	NaN	NaN	NaN	NaN	NaN
31.000000	606.060606	1.000000	555.555556	1.000000	606.050500	-49.914729	-49.874217	-0.012570	-0.000039	-0.018874	-0.000244	0.000000	NaN	NaN	NaN	NaN	NaN
32.000000	606.060606	1.000000	554.016620	1.000000	606.050500	-49.940943	-49.945235	-0.054300	-0.000039	-0.037506	-0.000274	0.000000	NaN	NaN	NaN	NaN	NaN
33.000000	606.060606	1.000000	552.486188	1.000000	606.050500	-49.913569	-49.857345	-0.067104	-0.000035	-0.038756	-0.000251	0.000000	NaN	NaN	NaN	NaN	NaN
34.000000	606.060606	1.000000	550.964187	1.000000	606.050500	-49.878649	-49.866879	-0.030075	-0.000033	-0.023110	-0.000263	0.000000	NaN	NaN	NaN	NaN	NaN
35.000000	606.060606	1.000000	549.450549	1.000000	606.050500	-49.881675	-49.950144	-0.066391	-0.000043	-0.042145	-0.000285	0.000000	NaN	NaN	NaN	NaN	NaN
36.000000	606.060606	1.000000	547.945205	1.000000	606.050500	-49.924906	-49.901893	-0.049348	-0.000034	-0.030239	-0.000278	0.000000	NaN	NaN	NaN	NaN	NaN
