1.100000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.882352939999999535e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999142679999999928e+02 -2.997860610000000179e+02 -5.785300000000000165e-02 -3.300000000000000253e-05 -3.387600000000000333e-02 -2.550000000000000183e-04 0.000000000000000000e+00 nan nan nan nan nan
1.200000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.865102640000000065e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999245609999999829e+02 -2.999492240000000152e+02 2.293699999999999906e-02 -1.500000000000000038e-05 3.768000000000000082e-03 -2.700000000000000035e-04 0.000000000000000000e+00 nan nan nan nan nan
1.300000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.847953220000000556e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998793939999999907e+02 -2.997746099999999956e+02 2.704499999999999960e-02 -2.900000000000000017e-05 3.046999999999999795e-03 -2.959999999999999849e-04 0.000000000000000000e+00 nan nan nan nan nan
1.400000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.830903789999999844e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998339799999999968e+02 -2.999035569999999780e+02 4.017099999999999838e-02 -3.699999999999999811e-05 1.204000000000000035e-02 -2.999999999999999737e-04 0.000000000000000000e+00 nan nan nan nan nan
1.500000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.813953490000000102e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998869599999999878e+02 -2.998879900000000021e+02 -5.222099999999999659e-02 -3.499999999999999693e-05 -3.157200000000000284e-02 -2.999999999999999737e-04 0.000000000000000000e+00 nan nan nan nan nan
1.600000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.797101450000000114e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998796960000000240e+02 -2.998763430000000199e+02 6.018699999999999745e-02 -3.100000000000000135e-05 1.804199999999999901e-02 -2.590000000000000071e-04 0.000000000000000000e+00 nan nan nan nan nan
1.700000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.780346819999999752e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998273560000000089e+02 -2.998066929999999957e+02 -6.273900000000000310e-02 -2.000000000000000164e-05 -3.813300000000000023e-02 -2.570000000000000127e-04 0.000000000000000000e+00 nan nan nan nan nan
1.800000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.763688760000000002e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999256750000000125e+02 -2.998304160000000138e+02 5.467700000000000338e-02 -2.799999999999999958e-05 1.572399999999999839e-02 -2.930000000000000204e-04 0.000000000000000000e+00 nan nan nan nan nan
1.900000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.747126439999999548e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998397780000000239e+02 -2.998246930000000248e+02 3.308699999999999836e-02 -2.599999999999999840e-05 1.034299999999999976e-02 -3.040000000000000167e-04 0.000000000000000000e+00 nan nan nan nan nan
2.000000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.730659030000000485e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999146680000000060e+02 -2.997988609999999881e+02 -3.407400000000000012e-02 -2.699999999999999899e-05 -2.449300000000000088e-02 -2.829999999999999942e-04 0.000000000000000000e+00 nan nan nan nan nan
2.100000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.714285710000000336e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999166989999999942e+02 -2.999322080000000028e+02 -2.187400000000000108e-02 -3.699999999999999811e-05 -2.086000000000000007e-02 -2.809999999999999998e-04 0.000000000000000000e+00 nan nan nan nan nan
2.200000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.698005699999999933e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998831589999999778e+02 -2.998213089999999852e+02 -3.984100000000000141e-02 -4.000000000000000327e-05 -2.687600000000000058e-02 -2.739999999999999923e-04 0.000000000000000000e+00 nan nan nan nan nan
2.300000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.681818180000000211e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998331279999999879e+02 -2.998208010000000172e+02 9.002200000000000479e-02 -3.499999999999999693e-05 3.157100000000000184e-02 -2.739999999999999923e-04 0.000000000000000000e+00 nan nan nan nan nan
2.400000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.665722379999999703e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999098089999999956e+02 -2.998975980000000163e+02 -2.994399999999999840e-02 -3.800000000000000209e-05 -2.165399999999999964e-02 -2.849999999999999886e-04 0.000000000000000000e+00 nan nan nan nan nan
2.500000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.649717510000000402e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999449740000000020e+02 -2.999081370000000106e+02 1.364980000000000082e-01 -3.600000000000000091e-05 5.224000000000000171e-02 -2.629999999999999959e-04 0.000000000000000000e+00 nan nan nan nan nan
2.600000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.633802819999999656e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999009639999999877e+02 -2.998649439999999800e+02 5.844099999999999989e-02 -2.199999999999999943e-05 1.948599999999999985e-02 -3.150000000000000131e-04 0.000000000000000000e+00 nan nan nan nan nan
2.700000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.617977529999999433e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998991800000000012e+02 -2.998853030000000217e+02 -1.162099999999999939e-02 -2.500000000000000120e-05 -1.290700000000000007e-02 -2.349999999999999930e-04 0.000000000000000000e+00 nan nan nan nan nan
2.800000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.602240900000000465e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998353900000000181e+02 -2.998801599999999894e+02 2.815700000000000147e-02 -4.000000000000000327e-05 1.981999999999999821e-03 -2.759999999999999867e-04 0.000000000000000000e+00 nan nan nan nan nan
2.900000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.586592180000000099e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998677400000000262e+02 -2.998287220000000275e+02 -4.887999999999999984e-02 -4.300000000000000165e-05 -2.987700000000000078e-02 -2.719999999999999979e-04 0.000000000000000000e+00 nan nan nan nan nan
3.000000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.571030640000000176e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998379610000000071e+02 -2.999257880000000114e+02 -5.606900000000000078e-02 -3.600000000000000091e-05 -3.309200000000000336e-02 -2.530000000000000239e-04 0.000000000000000000e+00 nan nan nan nan nan
3.100000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.555555560000000241e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998876619999999775e+02 -2.998471499999999992e+02 4.590000000000000330e-03 -3.000000000000000076e-05 -8.614000000000000129e-03 -2.310000000000000042e-04 0.000000000000000000e+00 nan nan nan nan nan
3.200000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.540166199999999890e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999138760000000161e+02 -2.999181679999999801e+02 -4.913499999999999812e-02 -4.699999999999999724e-05 -3.033800000000000038e-02 -2.660000000000000146e-04 0.000000000000000000e+00 nan nan nan nan nan
3.300000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.524861879999999701e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998865020000000072e+02 -2.998302780000000212e+02 1.407399999999999970e-02 -4.399999999999999886e-05 -6.246999999999999949e-03 -2.629999999999999959e-04 0.000000000000000000e+00 nan nan nan nan nan
3.400000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.509641870000000381e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998515810000000101e+02 -2.998398109999999974e+02 3.209999999999999963e-04 -2.599999999999999840e-05 -5.727999999999999585e-03 -2.739999999999999923e-04 0.000000000000000000e+00 nan nan nan nan nan
3.500000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.494505490000000236e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998546079999999847e+02 -2.999230769999999779e+02 1.139699999999999915e-02 -3.199999999999999855e-05 -1.141000000000000087e-03 -2.509999999999999753e-04 0.000000000000000000e+00 nan nan nan nan nan
3.600000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.479452049999999872e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998978389999999763e+02 -2.998748259999999846e+02 -2.694200000000000067e-02 -3.199999999999999855e-05 -2.503899999999999876e-02 -2.700000000000000035e-04 0.000000000000000000e+00 nan nan nan nan nan
3.700000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.464480869999999868e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998803189999999859e+02 -2.998854569999999740e+02 -3.892400000000000027e-02 -3.899999999999999929e-05 -2.765300000000000050e-02 -2.629999999999999959e-04 0.000000000000000000e+00 nan nan nan nan nan
3.800000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.449591279999999642e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998595189999999775e+02 -2.998429600000000050e+02 5.681100000000000039e-02 -3.899999999999999929e-05 1.614799999999999916e-02 -2.759999999999999867e-04 0.000000000000000000e+00 nan nan nan nan nan
3.900000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.434782609999999750e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998870529999999803e+02 -2.998884639999999990e+02 -1.725499999999999950e-02 -3.699999999999999811e-05 -1.441399999999999973e-02 -2.869999999999999830e-04 0.000000000000000000e+00 nan nan nan nan nan
4.000000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.420054199999999582e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999065299999999752e+02 -2.998162429999999858e+02 2.782000000000000185e-03 -3.600000000000000091e-05 -4.629999999999999567e-03 -2.550000000000000183e-04 0.000000000000000000e+00 nan nan nan nan nan
4.100000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.405405409999999620e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998746959999999717e+02 -2.998350409999999897e+02 3.176699999999999663e-02 -3.000000000000000076e-05 8.411999999999999339e-03 -3.130000000000000187e-04 0.000000000000000000e+00 nan nan nan nan nan
4.200000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.390835580000000391e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.998252909999999929e+02 -2.998899040000000014e+02 1.357399999999999926e-02 -2.799999999999999958e-05 -5.709999999999999798e-03 -2.849999999999999886e-04 0.000000000000000000e+00 nan nan nan nan nan
4.300000000000000000e+01 6.060606060000000070e+02 1.000000000000000000e+00 5.376344090000000051e+02 1.000000000000000000e+00 6.060505000000000564e+02 -2.999013269999999807e+02 -2.998163309999999910e+02 -1.519000000000000038e-02 -2.900000000000000017e-05 -1.572499999999999939e-02 -2.550000000000000183e-04 0.000000000000000000e+00 nan nan nan nan nan
4.400000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 6.060606060000000070e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999039660000000254e+02 -2.999154599999999959e+02 -4.629199999999999982e-02 -2.799999999999999958e-05 -2.964400000000000021e-02 -2.550000000000000183e-04 0.000000000000000000e+00 nan nan nan nan nan
4.500000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 6.042296069999999872e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998343090000000188e+02 -2.998247719999999958e+02 2.356199999999999961e-02 -3.699999999999999811e-05 5.066000000000000190e-03 -2.739999999999999923e-04 0.000000000000000000e+00 nan nan nan nan nan
4.600000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 6.024096389999999701e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998418320000000108e+02 -2.998569650000000024e+02 3.094200000000000075e-02 -3.899999999999999929e-05 2.014000000000000165e-03 -3.089999999999999756e-04 0.000000000000000000e+00 nan nan nan nan nan
4.700000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 6.006006009999999833e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998852600000000166e+02 -2.998797069999999962e+02 5.251900000000000318e-02 -4.800000000000000122e-05 1.228100000000000025e-02 -2.610000000000000015e-04 0.000000000000000000e+00 nan nan nan nan nan
4.800000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.988023950000000468e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998816879999999969e+02 -2.998272620000000188e+02 -1.367600000000000066e-02 -2.799999999999999958e-05 -2.003399999999999972e-02 -2.809999999999999998e-04 0.000000000000000000e+00 nan nan nan nan nan
4.900000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.970149249999999483e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999395640000000185e+02 -2.999194939999999860e+02 -4.450799999999999895e-02 -2.300000000000000002e-05 -2.593300000000000119e-02 -2.660000000000000146e-04 0.000000000000000000e+00 nan nan nan nan nan
5.000000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.952380950000000439e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998275330000000167e+02 -2.998857990000000200e+02 -1.539399999999999970e-02 -2.799999999999999958e-05 -1.851099999999999968e-02 -2.910000000000000260e-04 0.000000000000000000e+00 nan nan nan nan nan
5.100000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.934718100000000049e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998488189999999918e+02 -2.998779480000000035e+02 3.004999999999999859e-03 -3.800000000000000209e-05 -4.500999999999999793e-03 -2.959999999999999849e-04 0.000000000000000000e+00 nan nan nan nan nan
5.200000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.917159759999999551e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998916899999999828e+02 -2.998595280000000116e+02 -3.154400000000000259e-02 -2.799999999999999958e-05 -2.239899999999999877e-02 -2.629999999999999959e-04 0.000000000000000000e+00 nan nan nan nan nan
5.300000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.899705010000000129e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999503199999999765e+02 -2.999110120000000279e+02 6.458000000000000199e-03 -3.600000000000000091e-05 -9.615000000000000283e-03 -2.439999999999999949e-04 0.000000000000000000e+00 nan nan nan nan nan
5.400000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.882352939999999535e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999085360000000264e+02 -2.999137539999999831e+02 3.120799999999999963e-02 -3.399999999999999973e-05 8.524999999999999592e-03 -2.979999999999999793e-04 0.000000000000000000e+00 nan nan nan nan nan
5.500000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.865102640000000065e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998521160000000236e+02 -2.998767789999999991e+02 -2.207200000000000134e-02 -3.300000000000000253e-05 -1.690799999999999942e-02 -2.999999999999999737e-04 0.000000000000000000e+00 nan nan nan nan nan
5.600000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.847953220000000556e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998069489999999746e+02 -2.999023030000000176e+02 -1.746199999999999836e-02 -3.000000000000000076e-05 -1.760099999999999859e-02 -2.719999999999999979e-04 0.000000000000000000e+00 nan nan nan nan nan
5.700000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.830903789999999844e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999616730000000189e+02 -2.998978240000000142e+02 2.099000000000000171e-03 -2.199999999999999943e-05 -4.649999999999999620e-03 -3.170000000000000075e-04 0.000000000000000000e+00 nan nan nan nan nan
5.800000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.813953490000000102e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998145139999999742e+02 -2.998155439999999885e+02 9.475000000000000783e-03 -2.599999999999999840e-05 -6.498999999999999569e-03 -2.829999999999999942e-04 0.000000000000000000e+00 nan nan nan nan nan
5.900000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.797101450000000114e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998739630000000034e+02 -2.998706109999999967e+02 2.035299999999999956e-02 -3.499999999999999693e-05 2.665999999999999967e-03 -2.999999999999999737e-04 0.000000000000000000e+00 nan nan nan nan nan
6.000000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.780346819999999752e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999550489999999741e+02 -2.999343860000000177e+02 -1.326100000000000022e-02 -2.699999999999999899e-05 -1.385899999999999979e-02 -2.680000000000000090e-04 0.000000000000000000e+00 nan nan nan nan nan
6.100000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.763688760000000002e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998532299999999964e+02 -2.998913969999999836e+02 2.272999999999999847e-03 -3.199999999999999855e-05 -1.157000000000000042e-02 -2.719999999999999979e-04 0.000000000000000000e+00 nan nan nan nan nan
6.200000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.747126439999999548e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998340460000000007e+02 -2.998189610000000016e+02 6.607499999999999485e-02 -3.600000000000000091e-05 2.127000000000000071e-02 -2.930000000000000204e-04 0.000000000000000000e+00 nan nan nan nan nan
6.300000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.730659030000000485e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998422229999999900e+02 -2.999265540000000101e+02 3.579999999999999849e-03 -3.899999999999999929e-05 -5.349999999999999721e-03 -2.779999999999999811e-04 0.000000000000000000e+00 nan nan nan nan nan
6.400000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.714285710000000336e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998442539999999781e+02 -2.998597629999999867e+02 2.574099999999999999e-02 -4.100000000000000047e-05 5.207999999999999956e-03 -2.779999999999999811e-04 0.000000000000000000e+00 nan nan nan nan nan
6.500000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.698005699999999933e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998774260000000140e+02 -2.998822890000000143e+02 2.135799999999999851e-02 -2.199999999999999943e-05 1.619999999999999912e-03 -2.719999999999999979e-04 0.000000000000000000e+00 nan nan nan nan nan
6.600000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.681818180000000211e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999608210000000099e+02 -2.998150689999999940e+02 4.216199999999999809e-02 -6.000000000000000152e-06 1.349299999999999979e-02 -3.060000000000000111e-04 0.000000000000000000e+00 nan nan nan nan nan
6.700000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.665722379999999703e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998373629999999821e+02 -2.999585779999999886e+02 -2.901199999999999959e-02 -4.100000000000000047e-05 -2.068199999999999900e-02 -2.779999999999999811e-04 0.000000000000000000e+00 nan nan nan nan nan
6.800000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.649717510000000402e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998725279999999884e+02 -2.999024049999999875e+02 5.661800000000000166e-02 -3.499999999999999693e-05 1.816900000000000112e-02 -2.550000000000000183e-04 0.000000000000000000e+00 nan nan nan nan nan
6.900000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.633802819999999656e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998952320000000213e+02 -2.998592110000000162e+02 6.225300000000000278e-02 -3.100000000000000135e-05 1.705299999999999871e-02 -2.999999999999999737e-04 0.000000000000000000e+00 nan nan nan nan nan
7.000000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.617977529999999433e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998267339999999876e+02 -2.998128580000000056e+02 -3.973399999999999849e-02 -3.100000000000000135e-05 -2.469599999999999920e-02 -2.959999999999999849e-04 0.000000000000000000e+00 nan nan nan nan nan
7.100000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.602240900000000465e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998963699999999903e+02 -2.998077139999999758e+02 1.252999999999999991e-03 -4.100000000000000047e-05 -1.160600000000000000e-02 -2.869999999999999830e-04 0.000000000000000000e+00 nan nan nan nan nan
7.200000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.586592180000000099e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998620070000000055e+02 -2.998897029999999972e+02 1.565100000000000172e-02 -3.699999999999999811e-05 1.526000000000000013e-03 -2.310000000000000042e-04 0.000000000000000000e+00 nan nan nan nan nan
7.300000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.571030640000000176e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998989409999999793e+02 -2.998533419999999978e+02 -3.559799999999999770e-02 -3.300000000000000253e-05 -2.470100000000000073e-02 -2.680000000000000090e-04 0.000000000000000000e+00 nan nan nan nan nan
7.400000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.555555560000000241e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998819290000000137e+02 -2.998414169999999785e+02 -5.690200000000000119e-02 -2.500000000000000120e-05 -3.237999999999999906e-02 -2.739999999999999923e-04 0.000000000000000000e+00 nan nan nan nan nan
7.500000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.540166199999999890e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998414310000000000e+02 -2.998457230000000209e+02 -4.095800000000000135e-02 -3.800000000000000209e-05 -2.528199999999999892e-02 -2.829999999999999942e-04 0.000000000000000000e+00 nan nan nan nan nan
7.600000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.524861879999999701e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998807689999999866e+02 -2.998245459999999980e+02 3.516000000000000028e-03 -4.199999999999999768e-05 -9.620999999999999344e-03 -3.089999999999999756e-04 0.000000000000000000e+00 nan nan nan nan nan
7.700000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.509641870000000381e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999125619999999799e+02 -2.999007920000000240e+02 6.237000000000000356e-03 -3.499999999999999693e-05 -9.010999999999999913e-03 -2.979999999999999793e-04 0.000000000000000000e+00 nan nan nan nan nan
7.800000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.494505490000000236e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999155880000000138e+02 -2.998506310000000212e+02 1.161099999999999979e-02 -3.199999999999999855e-05 -1.456999999999999962e-03 -2.910000000000000260e-04 0.000000000000000000e+00 nan nan nan nan nan
7.900000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.479452049999999872e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998921060000000125e+02 -2.998023800000000278e+02 -1.953399999999999928e-02 -4.199999999999999768e-05 -2.138100000000000070e-02 -2.680000000000000090e-04 0.000000000000000000e+00 nan nan nan nan nan
8.000000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.464480869999999868e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.998745870000000195e+02 -2.998797240000000102e+02 -2.331700000000000092e-02 -4.199999999999999768e-05 -2.051599999999999951e-02 -2.480000000000000108e-04 0.000000000000000000e+00 nan nan nan nan nan
8.100000000000000000e+01 6.042296069999999872e+02 1.000000000000000000e+00 5.449591279999999642e+02 1.000000000000000000e+00 6.041974999999999909e+02 -2.999204990000000066e+02 -2.999039409999999748e+02 -3.014599999999999919e-02 -1.399999999999999979e-05 -2.048000000000000168e-02 -2.610000000000000015e-04 0.000000000000000000e+00 nan nan nan nan nan
